Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/13/24,11:00,2024,Friday,1447370,240770348,Burglary,Burglary - Residential,"Burglary, Flat, Unlawful Entry",18TH ST \ EUREKA ST,Mission,Castro/Upper Market,37.7606926,-122.4382629
12/13/24,11:37,2024,Friday,1447383,240770473,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",FILLMORE ST \ GREENWICH ST,Northern,Marina,37.7989502,-122.4358673
12/13/24,10:30,2024,Friday,1447390,240770677,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",17TH ST \ PROSPER ST,Mission,Castro/Upper Market,37.76270294,-122.4315414
12/13/24,21:00,2024,Friday,1447396,240770730,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",14TH AVE \ MOUNT LN,Taraval,Inner Sunset,37.75426483,-122.4710159
12/6/24,16:30,2024,Friday,1446247,246157635,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",WEBSTER ST \ WILMOT ST,Northern,Pacific Heights,37.78769684,-122.4319077
12/6/24,17:00,2024,Friday,1446249,246157497,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LAGUNA ST \ POST ST,Northern,Japantown,37.78578568,-122.4281464
11/29/24,13:30,2024,Friday,1446261,246157425,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",FULTON ST \ PIERCE ST,Northern,Hayes Valley,37.7772789,-122.4348602
11/29/24,0:00,2024,Friday,1446285,246157851,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",HOTALING PL \ JACKSON ST,Central,Chinatown,37.79648972,-122.402916
12/6/24,12:00,2024,Friday,1446337,240761795,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",AVENUE B \ HALIBUT CT,Southern,Treasure Island,37.82452393,-122.3755951
12/6/24,12:00,2024,Friday,1446337,240761795,Larceny Theft,Larceny Theft - Other,Embezzlement from Dependent or Elder Adult by Caretaker,AVENUE B \ HALIBUT CT,Southern,Treasure Island,37.82452393,-122.3755951
12/6/24,18:00,2024,Friday,1446396,246157453,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GEARY BLVD \ LAGUNA ST,Northern,Western Addition,37.78495407,-122.4279861
11/22/24,6:15,2024,Friday,1446397,246157760,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",ASHBURY ST \ DOWNEY ST,Park,Haight Ashbury,37.76371002,-122.4465027
12/6/24,4:00,2024,Friday,1446398,246157798,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",15TH ST \ PARK HILL AVE \ ROOSEVELT WAY,Park,Castro/Upper Market,37.76657486,-122.4394989
11/22/24,23:00,2024,Friday,1446407,246157986,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",PINE ST \ SCOTT ST,Central,Pacific Heights,37.787323,-122.4385834
12/6/24,10:00,2024,Friday,1446413,246157419,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FILBERT ST \ VAN NESS AVE,Northern,Russian Hill,37.79948425,-122.4241714
11/22/24,11:47,2024,Friday,1446414,246157970,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GEARY ST \ STOCKTON ST,Central,Financial District/South Beach,37.78756714,-122.4065933
11/22/24,12:56,2024,Friday,1446418,246158097,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",LOMBARD ST \ SANSOME ST,Central,Financial District/South Beach,37.80403137,-122.4033508
12/6/24,16:00,2024,Friday,1446423,246157431,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",DIVISADERO ST \ ELLIS ST,Northern,Western Addition,37.78152084,-122.4391174
12/6/24,21:45,2024,Friday,1446424,246157475,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FELL ST \ GOUGH ST,Northern,Hayes Valley,37.77595139,-122.4227905
12/6/24,23:00,2024,Friday,1446472,240763042,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",01ST ST \ HOWARD ST,Southern,Financial District/South Beach,37.78853607,-122.3960342
12/6/24,11:00,2024,Friday,1446498,240763230,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",GRAFTON AVE \ PLYMOUTH AVE,Taraval,Oceanview/Merced/Ingleside,37.72003174,-122.456131
12/6/24,10:00,2024,Friday,1446513,240763434,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",LANE ST \ OAKDALE AVE,Bayview,Bayview Hunters Point,37.73353577,-122.3884811
12/6/24,2:00,2024,Friday,1446529,240763547,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",MISSOURI ST \ SIERRA ST,Bayview,Potrero Hill,37.75829315,-122.3960876
11/29/24,13:48,2024,Friday,1446544,240763650,Assault,Simple Assault,Battery,20TH ST \ SAN CARLOS ST,Mission,Mission,37.75858307,-122.419838
12/6/24,0:01,2024,Friday,1446569,240763224,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",PIERCE ST \ SACRAMENTO ST,Northern,Pacific Heights,37.78942108,-122.4373169
12/6/24,12:30,2024,Friday,1446611,240762442,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",FERN ST \ LARKIN ST,Central,Nob Hill,37.78843307,-122.4185562
11/15/24,0:00,2024,Friday,1446686,240764830,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, <$50",48TH AVE \ GREAT HWY \ ULLOA ST,Taraval,Sunset/Parkside,37.73981094,-122.5066757
12/6/24,23:00,2024,Friday,1446725,246158348,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",PINE ST \ VAN NESS AVE,Northern,Western Addition,37.78941345,-122.4221344
12/6/24,1:04,2024,Friday,1446756,240765173,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",PARKRIDGE DR \ VISTA LN,Park,Twin Peaks,37.75234985,-122.4459839
12/6/24,15:40,2024,Friday,1446781,240765509,Assault,Simple Assault,Battery,12TH AVE \ KIRKHAM ST,Taraval,Inner Sunset,37.76016998,-122.4692612
12/6/24,19:00,2024,Friday,1446829,240765913,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",CHUMASERO DR \ GALINDO AVE,Taraval,Lakeshore,37.71367264,-122.4731369
11/29/24,11:30,2024,Friday,1446864,246159089,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",GIRARD ST \ WOOLSEY ST,Bayview,Portola,37.72497559,-122.4036026
11/1/24,15:00,2024,Friday,1446880,246151803,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",19TH ST \ CASTRO ST,Mission,Castro/Upper Market,37.75928879,-122.4348526
11/22/24,22:00,2024,Friday,1446950,240767038,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ROSA PARKS LN \ VALENCIA ST,Mission,Mission,37.76747131,-122.4221344
11/22/24,22:00,2024,Friday,1446954,240767072,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ROSA PARKS LN \ VALENCIA ST,Mission,Mission,37.76747131,-122.4221344
12/6/24,15:30,2024,Friday,1446972,246158912,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/6/24,6:00,2024,Friday,1446977,240755334,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",HAIGHT ST \ PIERCE ST,Northern,Haight Ashbury,37.77168655,-122.4337311
12/13/24,0:52,2024,Friday,1447080,240768177,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",16TH ST \ SOUTH VAN NESS AVE,Mission,Mission,37.7651825,-122.4174881
12/13/24,1:56,2024,Friday,1447082,240766563,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",GOLDEN GATE AVE \ JONES ST,Tenderloin,Tenderloin,37.78207397,-122.4122238
12/13/24,2:08,2024,Friday,1447086,240768246,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",LEAVENWORTH ST \ MCALLISTER ST,Tenderloin,Tenderloin,37.78092575,-122.4136734
12/13/24,1:33,2024,Friday,1447087,240768224,Assault,Simple Assault,Battery,BAKER ST \ JACKSON ST,Richmond,Pacific Heights,37.79120636,-122.4444809
12/13/24,2:21,2024,Friday,1447090,240768268,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",HILL ST \ SANCHEZ ST,Mission,Noe Valley,37.75555801,-122.4300385
12/13/24,3:07,2024,Friday,1447092,240768315,Burglary,Burglary - Commercial,"Burglary, Store, Att. Forcible Entry",JEFFERSON ST \ TAYLOR ST,Central,North Beach,37.80821228,-122.415802
12/13/24,3:52,2024,Friday,1447095,240768343,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",CHUMASERO DR \ GALINDO AVE,Taraval,Lakeshore,37.71367264,-122.4731369
12/6/24,22:00,2024,Friday,1447107,246159233,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",DARIEN WAY \ SAN ALESO AVE,Taraval,West of Twin Peaks,37.7317543,-122.4650421
12/6/24,22:00,2024,Friday,1447109,246159465,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",31ST AVE \ JUDAH ST,Taraval,Sunset/Parkside,37.7611351,-122.4898529
12/13/24,6:44,2024,Friday,1447130,240768393,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",14TH ST \ VALENCIA ST,Mission,Mission,37.76813889,-122.4221954
12/6/24,11:14,2024,Friday,1447132,240754728,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, Att.",27TH ST \ DIAMOND ST,Ingleside,Noe Valley,37.74637222,-122.4358444
12/13/24,6:00,2024,Friday,1447134,240768387,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",JESSIE WEST ST \ MISSION ST,Southern,South of Market,37.7830925,-122.4060211
12/13/24,8:00,2024,Friday,1447136,240759358,Assault,Simple Assault,Battery,FREMONT ST \ NATOMA ST,Southern,Financial District/South Beach,37.78966141,-122.3956833
12/13/24,9:00,2024,Friday,1447156,240768531,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",25TH AVE \ NORIEGA ST,Taraval,Sunset/Parkside,37.75395584,-122.4829025
12/13/24,9:53,2024,Friday,1447158,240768694,Assault,Simple Assault,Battery,ELLIS ST \ WEBSTER ST,Northern,Western Addition,37.78256989,-122.4308014
12/13/24,11:17,2024,Friday,1447161,240768917,Assault,Simple Assault,Battery,COLUMBUS AVE \ UNION ST,Central,North Beach,37.80031586,-122.4102097
12/13/24,7:45,2024,Friday,1447169,240768456,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",19TH ST \ FLORIDA ST,Mission,Mission,37.76042557,-122.410965
12/13/24,6:35,2024,Friday,1447175,240768898,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",POST ST \ TAYLOR ST,Central,Nob Hill,37.78787231,-122.4116974
12/13/24,12:00,2024,Friday,1447177,240677982,Larceny Theft,Theft From Vehicle,"Burglary, Vehicle (Arrest made)",12TH AVE \ GEARY BLVD,Richmond,Inner Richmond,37.78072357,-122.4707184
12/13/24,9:00,2024,Friday,1447184,240769028,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",GOUGH ST \ PAGE ST,Northern,Hayes Valley,37.774086,-122.4224091
12/13/24,11:30,2024,Friday,1447186,240768951,Assault,Simple Assault,Battery,CHARLES J BRENHAM PL \ MCALLISTER ST,Tenderloin,Tenderloin,37.78099442,-122.413147
12/13/24,10:59,2024,Friday,1447187,240769175,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",09TH ST \ HARRISON ST,Southern,South of Market,37.77252579,-122.41008
12/13/24,13:40,2024,Friday,1447190,240769250,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",17TH ST \ SOUTH VAN NESS AVE,Mission,Mission,37.76357269,-122.4173355
12/13/24,12:43,2024,Friday,1447196,240769119,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, $200-$950",07TH ST \ HOOPER ST,Tenderloin,Mission Bay,37.76904297,-122.3981781
12/13/24,2:52,2024,Friday,1447197,240769012,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",20TH ST \ TENNESSEE ST,Bayview,Potrero Hill,37.76043701,-122.3894882
12/13/24,0:15,2024,Friday,1447198,240768729,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",BRODERICK ST \ ELLIS ST,Park,Western Addition,37.78131104,-122.4407806
11/22/24,15:00,2024,Friday,1447203,246159528,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FARALLONES ST \ PLYMOUTH AVE,Taraval,Oceanview/Merced/Ingleside,37.714077,-122.4560623
12/6/24,10:19,2024,Friday,1447210,246159302,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",43RD AVE \ VICENTE ST,Taraval,Sunset/Parkside,37.73819351,-122.5011444
11/29/24,8:00,2024,Friday,1447211,246159368,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",BROTHERHOOD WAY \ CHURCH ACCESS RD,Taraval,Lakeshore,37.7141571,-122.4754715
12/6/24,13:38,2024,Friday,1447215,246151154,Malicious Mischief,Other,"Phone Calls, Harassing",34TH AVE \ ULLOA ST,Taraval,Sunset/Parkside,37.7404747,-122.4916382
12/13/24,11:30,2024,Friday,1447217,240769084,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/13/24,0:15,2024,Friday,1447220,240768729,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",BRODERICK ST \ ELLIS ST,Park,Western Addition,37.78131104,-122.4407806
12/6/24,8:00,2024,Friday,1447242,240769482,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",WALLER ST \ WEBSTER ST,Northern,Hayes Valley,37.77138519,-122.4286118
12/13/24,15:45,2024,Friday,1447247,240769517,Assault,Aggravated Assault,"Assault, Att. Homicide, W/ Knife",CALIFORNIA ST \ STOCKTON ST,Central,Financial District/South Beach,37.79225159,-122.4075165
12/6/24,21:00,2024,Friday,1447249,240769589,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",BACON ST \ CAMBRIDGE ST,Bayview,Portola,37.7240181,-122.4174118
12/13/24,13:25,2024,Friday,1447250,240769573,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",FRIDA KAHLO WAY \ GENEVA AVE \ OCEAN AVE,Ingleside,West of Twin Peaks,37.72307968,-122.4523315
12/13/24,16:03,2024,Friday,1447251,240769460,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",OFARRELL ST \ POWELL ST,Southern,Tenderloin,37.78641129,-122.4080353
12/6/24,21:00,2024,Friday,1447252,240769608,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",BACON ST \ CAMBRIDGE ST,Bayview,Portola,37.7240181,-122.4174118
12/13/24,15:23,2024,Friday,1447253,240769385,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",BAY SHORE BLVD \ SUNNYDALE AVE,Ingleside,Bayview Hunters Point,37.70885468,-122.4051132
12/13/24,15:23,2024,Friday,1447253,240769385,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BAY SHORE BLVD \ SUNNYDALE AVE,Ingleside,Bayview Hunters Point,37.70885468,-122.4051132
12/13/24,12:00,2024,Friday,1447266,240769711,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",MCCOPPIN ST \ VALENCIA ST,Southern,Mission,37.771595,-122.4225235
12/13/24,19:56,2024,Friday,1447273,240769802,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",23RD ST \ SAN JOSE AVE,Mission,Mission,37.75366211,-122.4215164
12/13/24,19:10,2024,Friday,1447274,240769874,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",JONES ST \ MARKET ST,Tenderloin,Tenderloin,37.78095245,-122.4119873
12/13/24,15:00,2024,Friday,1447275,240769410,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",23RD ST \ DIAMOND ST,Mission,Noe Valley,37.75275803,-122.4364548
12/13/24,8:00,2024,Friday,1447278,240769824,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",BRIGHTON AVE \ GRAFTON AVE,Taraval,Oceanview/Merced/Ingleside,37.72003555,-122.4551163
12/13/24,20:35,2024,Friday,1447281,240769868,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",19TH AVE \ BUCKINGHAM WAY,Taraval,Lakeshore,37.72569275,-122.4751053
12/13/24,15:53,2024,Friday,1447284,240767771,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",EDDY ST \ WEBSTER ST,Northern,Western Addition,37.78164673,-122.4306107
12/13/24,21:06,2024,Friday,1447287,240769915,Assault,Simple Assault,Battery,04TH ST \ MISSION BAY BLVD,Southern,Mission Bay,37.77100754,-122.3911972
12/13/24,17:45,2024,Friday,1447290,240769727,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",HOWARD ST \ SPEAR ST,Southern,Financial District/South Beach,37.79130936,-122.3925247
12/13/24,17:22,2024,Friday,1447291,240769642,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",01ST ST \ MISSION ST,Southern,Financial District/South Beach,37.7897644,-122.3975754
12/13/24,17:22,2024,Friday,1447291,240769642,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",01ST ST \ MISSION ST,Southern,Financial District/South Beach,37.7897644,-122.3975754
12/13/24,21:06,2024,Friday,1447293,240769921,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",23RD ST \ MISSION ST,Mission,Mission,37.75383759,-122.4185944
12/13/24,21:06,2024,Friday,1447293,240769921,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",23RD ST \ MISSION ST,Mission,Mission,37.75383759,-122.4185944
12/13/24,16:30,2024,Friday,1447296,240770003,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",AL SCOMA WAY \ JEFFERSON ST,Central,North Beach,37.80797958,-122.417717
12/6/24,7:00,2024,Friday,1445428,240754847,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BONNIE BRAE LN \ LAKESHORE DR,Taraval,Sunset/Parkside,37.72977066,-122.4971619
12/6/24,0:00,2024,Friday,1445430,240754273,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",BAKER ST \ TURK BLVD \ TURK ST,Park,Lone Mountain/USF,37.77924347,-122.4420547
12/6/24,0:00,2024,Friday,1445430,240754273,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BAKER ST \ TURK BLVD \ TURK ST,Park,Lone Mountain/USF,37.77924347,-122.4420547
12/6/24,11:15,2024,Friday,1445437,240754665,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/6/24,13:19,2024,Friday,1445438,240754881,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",05TH ST \ MISSION ST,Tenderloin,South of Market,37.7827301,-122.4064789
12/6/24,10:39,2024,Friday,1445439,240754706,Assault,Aggravated Assault,"Assault, W/ Caustic Chemical to Injure or Disfigure",HAHN ST \ HARMONIA ST,Ingleside,Visitacion Valley,37.71116257,-122.4163361
12/6/24,10:39,2024,Friday,1445439,240754706,Assault,Simple Assault,Battery,HAHN ST \ HARMONIA ST,Ingleside,Visitacion Valley,37.71116257,-122.4163361
11/29/24,14:00,2024,Friday,1445449,246156223,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",CLIPPER ST \ SANCHEZ ST,Mission,Noe Valley,37.74915695,-122.4294205
11/22/24,13:00,2024,Friday,1445452,246156295,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ARBALLO DR \ VIDAL DR,Taraval,Lakeshore,37.72120667,-122.4830246
11/15/24,0:01,2024,Friday,1445458,246156411,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",20TH AVE \ RIVERA ST,Taraval,Sunset/Parkside,37.7467308,-122.4770203
12/6/24,13:41,2024,Friday,1445462,240754938,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",CASTRO ST \ JERSEY ST,Mission,Noe Valley,37.75049591,-122.4340057
12/6/24,12:15,2024,Friday,1445469,240754900,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $200-$950",CLAY ST \ GRANT AVE,Central,Chinatown,37.79426193,-122.4063034
