Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/14/24,21:00,2024,Saturday,1448528,246160666,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GRAND VIEW AVE \ MARKET ST \ STANTON ST \ YUKON ST,Mission,Twin Peaks,37.75675583,-122.4422455
11/23/24,0:00,2024,Saturday,1448531,240730057,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",HYDE ST \ OFARRELL ST,Tenderloin,Tenderloin,37.7853775,-122.4162598
12/14/24,13:45,2024,Saturday,1448532,240771211,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",47TH AVE \ SLOAT BLVD,Taraval,Sunset/Parkside,37.73547363,-122.5052567
12/14/24,23:00,2024,Saturday,1448534,246160917,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",MAGNOLIA ST \ WEBSTER ST,Northern,Marina,37.80056381,-122.4345093
12/14/24,17:30,2024,Saturday,1448561,240780466,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",EXECUTIVE PARK BLVD \ SANDPIPER COVE WAY \ THOMAS MELLON DR,Bayview,Bayview Hunters Point,37.71127319,-122.3926086
12/7/24,15:00,2024,Saturday,1446251,246157663,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",26TH ST \ GUERRERO ST,Mission,Mission,37.74877167,-122.4225693
12/7/24,18:30,2024,Saturday,1446257,246157845,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CHRISTOPHER DR \ OAK PARK DR,Park,Inner Sunset,37.75415802,-122.4596176
12/7/24,0:01,2024,Saturday,1446260,246157481,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",LAGUNA ST \ UNION ST,Northern,Marina,37.79771805,-122.4305573
11/30/24,11:23,2024,Saturday,1446264,246157748,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FREDERICK ST \ MASONIC AVE,Park,Haight Ashbury,37.76742554,-122.4447327
12/7/24,0:03,2024,Saturday,1446276,246157516,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FILLMORE ST \ MOULTON ST,Northern,Marina,37.7994194,-122.4359589
11/23/24,16:30,2024,Saturday,1446281,246158025,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",01ST ST \ STEVENSON ST,Central,Financial District/South Beach,37.79057312,-122.3985901
12/7/24,0:50,2024,Saturday,1446289,246157500,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FILLMORE ST \ MOULTON ST,Northern,Marina,37.7994194,-122.4359589
5/25/24,23:30,2024,Saturday,1446290,246157873,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",COLUMBUS AVE \ GIBB ST \ ILS LN,Central,Chinatown,37.79606247,-122.404068
12/7/24,21:00,2024,Saturday,1446295,240757249,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",16TH ST \ GUERRERO ST,Mission,Mission,37.76478195,-122.4241028
11/30/24,15:15,2024,Saturday,1446306,246154891,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",DON CHEE WAY \ THE EMBARCADERO,Southern,Financial District/South Beach,37.79423141,-122.3932648
11/16/24,13:00,2024,Saturday,1446386,240762505,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, <$50",STOCKTON ST \ VALLEJO ST,Central,Chinatown,37.79857254,-122.4088058
9/21/24,11:05,2024,Saturday,1446402,246158489,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",FOLSOM ST \ THE EMBARCADERO,Southern,Financial District/South Beach,37.7908287,-122.3900146
11/23/24,16:00,2024,Saturday,1446405,246157679,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",25TH ST \ CASTRO ST,Mission,Noe Valley,37.74969482,-122.4339294
12/7/24,21:00,2024,Saturday,1446410,246157572,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",ELM ST \ SCOTT ST,Northern,Western Addition,37.77940369,-122.4369812
8/24/24,18:30,2024,Saturday,1446417,246157964,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",COMMERCIAL ST \ LEIDESDORFF ST,Central,Chinatown,37.79431534,-122.4022675
11/23/24,19:30,2024,Saturday,1446419,246157384,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",EDDY ST \ GOUGH ST,Northern,Western Addition,37.78247833,-122.4241104
11/30/24,23:00,2024,Saturday,1446420,246157704,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CORBETT AVE \ GOLDING LN,Park,Twin Peaks,37.75180054,-122.4435501
11/30/24,12:39,2024,Saturday,1446421,246157710,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",PARAMOUNT TER \ STANYAN ST,Park,Lone Mountain/USF,37.77632141,-122.4549789
11/23/24,16:00,2024,Saturday,1446430,246157679,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",25TH ST \ CASTRO ST,Mission,Noe Valley,37.74969482,-122.4339294
12/7/24,14:40,2024,Saturday,1446454,240762652,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",FILBERT ST \ FILLMORE ST,Northern,Marina,37.79801941,-122.4356766
12/7/24,16:00,2024,Saturday,1446514,240763008,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",EDDY ST \ GOUGH ST,Northern,Western Addition,37.78247833,-122.4241104
12/7/24,11:02,2024,Saturday,1446580,246158746,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",AUSTIN ST \ VAN NESS AVE,Northern,Western Addition,37.78894424,-122.422142
12/7/24,18:00,2024,Saturday,1446595,246158382,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",18TH ST \ OAKWOOD ST,Mission,Mission,37.76148987,-122.4250259
11/30/24,17:40,2024,Saturday,1446599,246158423,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",17TH ST \ HARTFORD ST,Mission,Castro/Upper Market,37.76255035,-122.4340591
12/7/24,19:45,2024,Saturday,1446606,240757261,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
12/7/24,0:00,2024,Saturday,1446607,246157237,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BRADY ST \ COLTON ST,Southern,Mission,37.77287292,-122.4204025
12/7/24,18:00,2024,Saturday,1446653,240764432,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",ALEMANY BLVD \ SENECA AVE,Ingleside,Outer Mission,37.71863556,-122.4413147
12/7/24,17:00,2024,Saturday,1446705,246158445,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",20TH ST \ FLORIDA ST,Mission,Mission,37.75913239,-122.410759
12/7/24,9:10,2024,Saturday,1446715,246158774,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BUSH ST \ VAN NESS AVE,Northern,Nob Hill,37.7884903,-122.4219513
11/23/24,22:00,2024,Saturday,1446724,246158310,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",BUCHANAN ST \ WASHINGTON ST,Northern,Pacific Heights,37.79200745,-122.4310913
12/7/24,2:10,2024,Saturday,1446841,240755914,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",GREEN ST \ WEBSTER ST,Northern,Marina,37.79636765,-122.4336548
9/14/24,0:00,2024,Saturday,1446893,240587319,Assault,Simple Assault,Battery,GENEVA AVE \ NAPLES ST,Ingleside,Excelsior,37.71421051,-122.4361801
7/13/24,0:00,2024,Saturday,1446964,240437300,Larceny Theft,Theft From Vehicle,"Burglary, Vehicle (Arrest made)",BOARDMAN PL \ BRYANT ST,Southern,South of Market,37.77516174,-122.4036331
12/7/24,11:09,2024,Saturday,1446970,246159045,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GRIFFITH ST \ REVERE AVE,Bayview,Bayview Hunters Point,37.72636414,-122.3808136
8/24/24,15:00,2024,Saturday,1447099,246159506,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",CAPITOL AVE \ SADOWA ST,Taraval,Oceanview/Merced/Ingleside,37.71229553,-122.4590149
11/23/24,12:00,2024,Saturday,1447113,246159437,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",DORADO TER \ JULES AVE \ OCEAN AVE,Taraval,Oceanview/Merced/Ingleside,37.72494888,-122.4612122
12/7/24,21:00,2024,Saturday,1447117,246159164,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FRANCISCO ST \ TAYLOR ST,Central,North Beach,37.80448151,-122.4150543
11/23/24,20:00,2024,Saturday,1447124,246153439,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",FORT FUNSTON RD \ SKYLINE BLVD,Taraval,Lakeshore,37.71369553,-122.4983597
12/7/24,12:04,2024,Saturday,1447214,246159283,Malicious Mischief,Other,"Phone Calls, Harassing",25TH AVE \ MORAGA ST,Taraval,Sunset/Parkside,37.75582504,-122.4830322
11/30/24,15:00,2024,Saturday,1447276,240769880,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",JENNINGS ST \ KEY AVE,Bayview,Bayview Hunters Point,37.71893311,-122.3959961
11/30/24,0:00,2024,Saturday,1445447,246156201,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",LIBERTY ST \ VALENCIA ST,Mission,Mission,37.75770187,-122.421196
11/30/24,14:55,2024,Saturday,1445456,246156289,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",ARBALLO DR \ VIDAL DR,Taraval,Lakeshore,37.72120667,-122.4830246
12/7/24,0:50,2024,Saturday,1445566,240755889,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",KINGSTON ST \ MISSION ST,Ingleside,Bernal Heights,37.74176025,-122.4223633
12/7/24,2:00,2024,Saturday,1445578,240755908,Assault,Simple Assault,Battery,BUCHANAN ST \ FILBERT ST,Northern,Marina,37.79843903,-122.4323959
12/7/24,2:50,2024,Saturday,1445579,240755936,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",EDDY ST \ GOUGH ST,Northern,Western Addition,37.78247833,-122.4241104
12/7/24,2:29,2024,Saturday,1445581,240755920,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",03RD ST \ TOWNSEND ST,Southern,Mission Bay,37.77885056,-122.3927536
12/7/24,2:29,2024,Saturday,1445581,240755920,Larceny Theft,Larceny Theft - Other,Theft of Computers or Cell Phones,03RD ST \ TOWNSEND ST,Southern,Mission Bay,37.77885056,-122.3927536
12/7/24,2:29,2024,Saturday,1445581,240755920,Larceny Theft,Larceny Theft - Other,"Theft, Grand, of Firearm",03RD ST \ TOWNSEND ST,Southern,Mission Bay,37.77885056,-122.3927536
12/7/24,0:04,2024,Saturday,1445582,240755867,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",GOUGH ST \ MARKET ST,Southern,Hayes Valley,37.77290726,-122.4221878
12/7/24,5:26,2024,Saturday,1445586,240756003,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",CLARENCE PL \ TOWNSEND ST,Southern,Financial District/South Beach,37.7792778,-122.3922119
11/30/24,19:00,2024,Saturday,1445589,246156461,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",30TH AVE \ CALIFORNIA ST,Richmond,Outer Richmond,37.78364182,-122.4903641
12/7/24,5:00,2024,Saturday,1445599,240755992,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",06TH AVE \ CLEMENT ST,Richmond,Inner Richmond,37.78293991,-122.4644241
12/7/24,5:52,2024,Saturday,1445602,240756031,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",CONGDON ST \ SILVER AVE,Ingleside,Excelsior,37.72864151,-122.4259644
12/7/24,0:30,2024,Saturday,1445605,240756097,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",BEAVER ST \ NOE ST,Park,Castro/Upper Market,37.76506042,-122.4331818
12/7/24,2:00,2024,Saturday,1445609,240756075,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",KINGSTON ST \ MISSION ST,Ingleside,Bernal Heights,37.74176025,-122.4223633
12/7/24,6:32,2024,Saturday,1445610,240756081,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",19TH ST \ FOLSOM ST,Mission,Mission,37.76049805,-122.4148407
12/7/24,1:00,2024,Saturday,1445611,240756138,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",CHESTNUT ST \ POLK ST,Central,Russian Hill,37.80249023,-122.4230881
12/7/24,8:00,2024,Saturday,1445612,240756144,Assault,Simple Assault,Battery,08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/7/24,0:00,2024,Saturday,1445613,240756116,Burglary,Burglary - Commercial,"Burglary, Warehouse, Forcible Entry",26TH ST \ VALENCIA ST,Mission,Mission,37.74890518,-122.4203568
12/7/24,0:00,2024,Saturday,1445613,240756116,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",26TH ST \ VALENCIA ST,Mission,Mission,37.74890518,-122.4203568
12/7/24,3:53,2024,Saturday,1445616,240756194,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BEVERLY ST \ HOLLOWAY AVE,Taraval,West of Twin Peaks,37.7216301,-122.4716721
12/7/24,1:06,2024,Saturday,1445617,240756069,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",07TH ST \ TOWNSEND ST,Southern,Mission Bay,37.77181625,-122.4016571
12/7/24,7:09,2024,Saturday,1445620,240756304,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",22ND ST \ MISSION ST,Mission,Mission,37.75543594,-122.4187469
12/7/24,9:19,2024,Saturday,1445623,240756213,Malicious Mischief,Other,"Fire Alarm, False",EDDY ST \ JONES ST,Tenderloin,Tenderloin,37.78393173,-122.4125977
12/7/24,9:34,2024,Saturday,1445624,240756263,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",20TH ST \ CAROLINA ST \ JACK BALESTRERI WAY,Bayview,Potrero Hill,37.75979233,-122.4001465
12/7/24,2:30,2024,Saturday,1445631,240756285,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",03RD ST \ TOWNSEND ST,Southern,Mission Bay,37.77885056,-122.3927536
12/7/24,2:30,2024,Saturday,1445631,240756285,Assault,Aggravated Assault,"Assault, Att. Homicide, W/ Gun",03RD ST \ TOWNSEND ST,Southern,Mission Bay,37.77885056,-122.3927536
12/7/24,9:13,2024,Saturday,1445636,240756257,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",CASTRO ST \ JERSEY ST,Mission,Noe Valley,37.75049591,-122.4340057
12/7/24,11:46,2024,Saturday,1445637,240755867,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",GOUGH ST \ MARKET ST,Southern,Hayes Valley,37.77290726,-122.4221878
12/7/24,11:45,2024,Saturday,1445639,240756360,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GOUGH ST \ PAGE ST,Northern,Hayes Valley,37.774086,-122.4224091
12/7/24,11:30,2024,Saturday,1445643,240756417,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LEAVENWORTH ST \ LOMBARD ST,Central,Russian Hill,37.80220032,-122.4179688
12/7/24,7:00,2024,Saturday,1445644,240756326,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",KEARNY ST \ MERCHANT ST,Central,Chinatown,37.79486084,-122.4048767
12/7/24,11:26,2024,Saturday,1445645,240756398,Assault,Simple Assault,Battery,17TH ST \ MISSION ST,Mission,Mission,37.76342773,-122.4195099
12/7/24,11:25,2024,Saturday,1445646,240756508,Assault,Simple Assault,Battery,CHARLES J BRENHAM PL \ MCALLISTER ST,Tenderloin,Tenderloin,37.78099442,-122.413147
12/7/24,1:00,2024,Saturday,1445652,240756605,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",02ND ST \ HARRISON ST,Southern,Financial District/South Beach,37.78430939,-122.3951569
12/7/24,12:00,2024,Saturday,1445653,240756570,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/7/24,0:50,2024,Saturday,1445659,240755889,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",KINGSTON ST \ MISSION ST,Ingleside,Bernal Heights,37.74176025,-122.4223633
12/7/24,13:28,2024,Saturday,1445662,240756683,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",06TH ST \ MISSION ST,Tenderloin,South of Market,37.78097153,-122.4087067
12/7/24,13:43,2024,Saturday,1445671,240756724,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",FREMONT ST \ MISSION ST,Southern,Financial District/South Beach,37.79046249,-122.3966904
12/7/24,13:43,2024,Saturday,1445671,240756724,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",FREMONT ST \ MISSION ST,Southern,Financial District/South Beach,37.79046249,-122.3966904
12/7/24,13:41,2024,Saturday,1445676,240756702,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",GREAT HWY \ LA PLAYA \ LAWTON ST,Taraval,Sunset/Parkside,37.75654984,-122.5089035
12/7/24,3:15,2024,Saturday,1445689,240756019,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",FOERSTER ST \ MANGELS AVE,Ingleside,West of Twin Peaks,37.73307037,-122.4488754
12/7/24,15:14,2024,Saturday,1445690,240756837,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",BRANNAN ST \ COLIN P KELLY JR ST,Southern,Financial District/South Beach,37.78245544,-122.3913116
12/7/24,14:30,2024,Saturday,1445692,240756912,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, <$50",23RD AVE \ IRVING ST,Taraval,Sunset/Parkside,37.76337433,-122.4814072
12/7/24,14:00,2024,Saturday,1445699,240756978,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",CALIFORNIA ST \ HYDE ST,Central,Nob Hill,37.79097366,-122.4173889
12/7/24,9:04,2024,Saturday,1445702,240756990,Malicious Mischief,Other,"Phone Calls, Harassing",DELANO AVE \ SEMINOLE AVE,Ingleside,Outer Mission,37.71951294,-122.445488
12/7/24,2:00,2024,Saturday,1445708,240757067,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",CAMELLIA AVE \ CASTLE MANOR AVE,Ingleside,Outer Mission,37.72969055,-122.4315643
12/7/24,13:00,2024,Saturday,1445713,240756699,Larceny Theft,Larceny Theft - Other,Theft of Animals (general),BRYANT ST \ HARRIET ST,Southern,South of Market,37.77560425,-122.4030762
1/13/24,13:32,2024,Saturday,1445716,246005454,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FILLMORE ST \ SACRAMENTO ST,Northern,Pacific Heights,37.78983688,-122.4340286
12/7/24,4:40,2024,Saturday,1445717,240756031,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",CONGDON ST \ SILVER AVE,Ingleside,Excelsior,37.72864151,-122.4259644
12/7/24,17:15,2024,Saturday,1445720,240757039,Assault,Aggravated Assault,"Assault, Aggravated, On Police Off., W/ Other Weapon",BACON ST \ SAN BRUNO AVE,Bayview,Portola,37.72763443,-122.403595
12/7/24,17:15,2024,Saturday,1445720,240757039,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",BACON ST \ SAN BRUNO AVE,Bayview,Portola,37.72763443,-122.403595
12/7/24,18:24,2024,Saturday,1445721,240757136,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",MAIDEN LN \ STOCKTON ST,Central,Financial District/South Beach,37.78803253,-122.4066849
12/7/24,17:15,2024,Saturday,1445722,240757039,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",BACON ST \ SAN BRUNO AVE,Bayview,Portola,37.72763443,-122.403595
12/7/24,11:00,2024,Saturday,1445724,240757227,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",GEARY BLVD \ STANYAN BLVD,Richmond,Presidio Heights,37.7813797,-122.4562988
12/7/24,13:00,2024,Saturday,1445726,240756940,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $50-$200",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/7/24,23:30,2024,Saturday,1445878,240758429,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",10TH AVE \ ORTEGA ST,Taraval,Inner Sunset,37.7528038,-122.4665985
12/7/24,19:50,2024,Saturday,1445735,240757261,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
