Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/10/24,0:45,2024,Tuesday,1446235,240761472,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BRANNAN ST \ GILBERT ST \ JEFF ADACHI WAY,Southern,South of Market,37.77347183,-122.4026718
12/10/24,1:37,2024,Tuesday,1446236,240761466,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",CEDAR ST \ LARKIN ST,Central,Tenderloin,37.78656769,-122.4181824
12/10/24,2:12,2024,Tuesday,1446240,240761494,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",JACKSON ST \ PIERCE ST,Northern,Pacific Heights,37.79205322,-122.4378433
12/10/24,2:01,2024,Tuesday,1446243,240761507,Burglary,Burglary - Residential,"Burglary, Residence Under Constr, Forcible Entry",SPRUCE ST \ WASHINGTON ST,Richmond,Presidio Heights,37.78909683,-122.4539413
10/8/24,1:00,2024,Tuesday,1446245,246157588,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",BUCHANAN ST \ UNION ST,Northern,Marina,37.79750824,-122.4322052
11/19/24,23:00,2024,Tuesday,1446254,246158019,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",JACKSON ST \ JONES ST,Central,Nob Hill,37.79498672,-122.4148254
12/3/24,12:00,2024,Tuesday,1446278,246157776,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",HERMANN ST \ WEBSTER ST,Park,Hayes Valley,37.77045059,-122.4284286
11/12/24,17:00,2024,Tuesday,1446294,246149858,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",SANSOME ST \ WASHINGTON ST,Central,Chinatown,37.79571915,-122.4016724
11/26/24,17:00,2024,Tuesday,1446302,246153326,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",MARKET ST \ MASON ST \ TURK ST,Tenderloin,South of Market,37.78328705,-122.4089508
12/10/24,6:50,2024,Tuesday,1446310,240761604,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",FRANKLIN ST \ LILY ST,Northern,Hayes Valley,37.7747612,-122.4208603
12/10/24,6:50,2024,Tuesday,1446310,240761604,Larceny Theft,Larceny Theft - Other,"Theft, From Person, <$50 (other than Pickpocket)",FRANKLIN ST \ LILY ST,Northern,Hayes Valley,37.7747612,-122.4208603
12/10/24,7:00,2024,Tuesday,1446314,240761579,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",03RD ST \ 25TH ST,Bayview,Bayview Hunters Point,37.75283432,-122.3877563
10/1/24,12:00,2024,Tuesday,1446317,240761745,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, <$50",CHURCH ST \ DUBOCE AVE,Park,Hayes Valley,37.76945496,-122.4291306
12/10/24,9:30,2024,Tuesday,1446326,240192651,Assault,Simple Assault,"Assault, Non-Aggravated, Att.",CAMPTON PL \ STOCKTON ST,Central,Financial District/South Beach,37.78898621,-122.406868
12/10/24,1:57,2024,Tuesday,1446331,240761983,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",22ND ST \ MISSION ST,Mission,Mission,37.75543594,-122.4187469
12/10/24,8:20,2024,Tuesday,1446334,240761886,Assault,Simple Assault,"Battery, Sexual",20TH ST \ SHOTWELL ST,Mission,Mission,37.75883102,-122.4157791
12/10/24,10:53,2024,Tuesday,1446343,240762107,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CARL ST \ COLE ST,Park,Haight Ashbury,37.76580048,-122.4499588
12/10/24,10:30,2024,Tuesday,1446344,240762141,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $200-$950",POWELL ST \ WASHINGTON ST,Central,Chinatown,37.79473495,-122.4097214
12/10/24,12:00,2024,Tuesday,1446347,240639813,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",GEARY ST \ GRANT AVE,Central,Financial District/South Beach,37.7877655,-122.4050446
12/10/24,9:58,2024,Tuesday,1446362,240762248,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",FRONT ST \ GREEN ST,Central,Financial District/South Beach,37.80060577,-122.4002533
12/10/24,11:50,2024,Tuesday,1446369,240762282,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/10/24,12:46,2024,Tuesday,1446379,240758300,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",BROOKDALE AVE \ SANTOS ST,Ingleside,Visitacion Valley,37.71193314,-122.4187622
12/10/24,12:46,2024,Tuesday,1446379,240758300,Assault,Aggravated Assault,"Assault, Att. Homicide, W/ Gun",BROOKDALE AVE \ SANTOS ST,Ingleside,Visitacion Valley,37.71193314,-122.4187622
12/3/24,14:59,2024,Tuesday,1446385,240751401,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",LAFAYETTE ST \ MISSION ST,Southern,Mission,37.77347565,-122.4180298
12/10/24,13:11,2024,Tuesday,1446387,240762527,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",GEARY ST \ STOCKTON ST,Central,Financial District/South Beach,37.78756714,-122.4065933
12/10/24,13:20,2024,Tuesday,1446388,240762436,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST,Tenderloin,South of Market,37.78574371,-122.4058304
11/19/24,13:06,2024,Tuesday,1446404,246158053,Malicious Mischief,Other,"Phone Calls, Harassing",CALIFORNIA ST \ JONES ST,Central,Nob Hill,37.79141617,-122.4141083
12/10/24,12:43,2024,Tuesday,1446436,240762317,Burglary,Burglary - Residential,"Burglary, Residence, Att. Forcible Entry",CIELITO DR \ GENEVA AVE,Ingleside,Visitacion Valley,37.70892715,-122.4222641
12/10/24,12:43,2024,Tuesday,1446436,240762317,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CIELITO DR \ GENEVA AVE,Ingleside,Visitacion Valley,37.70892715,-122.4222641
12/10/24,14:02,2024,Tuesday,1446441,240762533,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",BAY SHORE BLVD \ MARENGO ST,Bayview,Bayview Hunters Point,37.73845673,-122.4069138
12/10/24,13:24,2024,Tuesday,1446443,240762367,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",GILROY ST \ IGNACIO AVE,Bayview,Bayview Hunters Point,37.71608734,-122.3889771
12/10/24,13:35,2024,Tuesday,1446444,240762771,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",JONES ST \ POST ST,Central,Tenderloin,37.78766251,-122.413353
12/10/24,14:30,2024,Tuesday,1446447,240762765,Assault,Simple Assault,Battery,BEATRICE LN \ LILLIAN ST,Bayview,Bayview Hunters Point,37.73138809,-122.3811493
12/10/24,13:00,2024,Tuesday,1446448,240762828,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",22ND ST \ CAPP ST,Mission,Mission,37.75550079,-122.4176559
12/10/24,14:10,2024,Tuesday,1446450,240762696,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",ROSS ALY \ WASHINGTON ST,Central,Chinatown,37.79504395,-122.4072647
12/10/24,9:00,2024,Tuesday,1446475,240762975,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",03RD ST \ MINNA ST,Southern,Financial District/South Beach,37.78582764,-122.4014893
12/10/24,16:17,2024,Tuesday,1446480,240763111,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",MAIDEN LN \ STOCKTON ST,Central,Financial District/South Beach,37.78803253,-122.4066849
12/10/24,14:04,2024,Tuesday,1446483,240762549,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",BROADWAY \ LEAVENWORTH ST,Central,Russian Hill,37.79659653,-122.4168396
12/10/24,13:04,2024,Tuesday,1446486,240763161,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ALEMANY BLVD \ ONONDAGA AVE,Ingleside,Outer Mission,37.72162628,-122.4386444
12/10/24,15:45,2024,Tuesday,1446489,240763092,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",24TH ST \ POTRERO AVE,Mission,Mission,37.75300217,-122.4063339
12/10/24,18:26,2024,Tuesday,1446500,240763252,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",GEARY BLVD \ JORDAN AVE,Richmond,Presidio Heights,37.78144073,-122.4566269
12/10/24,16:45,2024,Tuesday,1446501,240763202,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",19TH AVE \ BUCKINGHAM WAY,Taraval,Lakeshore,37.72569275,-122.4751053
12/10/24,16:16,2024,Tuesday,1446504,240763020,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",20TH ST \ CONNECTICUT ST,Bayview,Potrero Hill,37.7599678,-122.3972473
12/10/24,13:33,2024,Tuesday,1446506,240763315,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",06TH AVE \ ANZA ST,Richmond,Inner Richmond,37.77909088,-122.4641418
12/10/24,17:45,2024,Tuesday,1446508,240763337,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/10/24,0:00,2024,Tuesday,1446511,240763365,Larceny Theft,Theft From Vehicle,"Burglary, Vehicle (Arrest made)",FRANKLIN ST \ MCALLISTER ST,Northern,Western Addition,37.77989197,-122.4218903
12/10/24,19:18,2024,Tuesday,1446512,240763343,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",JONES ST \ TURK ST,Tenderloin,Tenderloin,37.78300476,-122.4124146
12/10/24,16:40,2024,Tuesday,1446516,240763064,Assault,Simple Assault,Battery,BATTERY ST \ BUSH ST,Central,Financial District/South Beach,37.79132843,-122.3995743
12/10/24,18:30,2024,Tuesday,1446520,240763490,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",CAYUGA AVE \ SENECA AVE,Ingleside,Outer Mission,37.71961975,-122.4425507
12/10/24,18:30,2024,Tuesday,1446520,240763490,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",CAYUGA AVE \ SENECA AVE,Ingleside,Outer Mission,37.71961975,-122.4425507
12/10/24,9:48,2024,Tuesday,1446523,240763014,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Forcible Entry",NORTH POINT ST \ WEBSTER ST,Northern,Marina,37.80382156,-122.4351654
12/10/24,11:00,2024,Tuesday,1446526,240763105,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",LOMBARD ST \ SANSOME ST,Central,Financial District/South Beach,37.80403137,-122.4033508
12/10/24,18:40,2024,Tuesday,1446527,240763280,Assault,Simple Assault,Battery,EDDY ST \ TAYLOR ST,Tenderloin,Tenderloin,37.78414154,-122.4109497
12/10/24,18:40,2024,Tuesday,1446527,240763280,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",EDDY ST \ TAYLOR ST,Tenderloin,Tenderloin,37.78414154,-122.4109497
12/10/24,20:35,2024,Tuesday,1446530,240763484,Assault,Simple Assault,Battery,GEARY ST \ POLK ST,Northern,Tenderloin,37.78589249,-122.4197388
12/10/24,19:21,2024,Tuesday,1446532,240763321,Assault,Simple Assault,Battery,04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST,Tenderloin,South of Market,37.78574371,-122.4058304
12/10/24,20:55,2024,Tuesday,1446535,240763519,Assault,Simple Assault,Battery,16TH ST \ POTRERO AVE,Mission,Mission,37.7657814,-122.4075317
12/10/24,20:55,2024,Tuesday,1446535,240763519,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",16TH ST \ POTRERO AVE,Mission,Mission,37.7657814,-122.4075317
12/10/24,20:12,2024,Tuesday,1446539,240763478,Assault,Simple Assault,Battery,EDDY ST \ HYDE ST,Tenderloin,Tenderloin,37.78351593,-122.4158859
12/10/24,21:20,2024,Tuesday,1446546,240763616,Assault,Simple Assault,"Battery, Sexual",BRUSSELS ST \ OLMSTEAD ST,Bayview,Portola,37.72232056,-122.4035721
12/10/24,23:11,2024,Tuesday,1446549,240763707,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",JACK LONDON ALY \ TABER PL,Southern,Financial District/South Beach,37.78194046,-122.3944092
12/3/24,23:36,2024,Tuesday,1446557,240749246,Assault,Aggravated Assault,"Firearm, Discharging in Grossly Negligent Manner",24TH ST \ ALABAMA ST,Mission,Mission,37.75268555,-122.410965
12/3/24,18:30,2024,Tuesday,1446594,246158332,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FRANCISCO ST \ LAGUNA ST,Northern,Marina,37.80237579,-122.4314957
12/3/24,15:20,2024,Tuesday,1446604,246157083,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",MCCOPPIN ST \ VALENCIA ST,Southern,Mission,37.771595,-122.4225235
12/10/24,7:20,2024,Tuesday,1446610,240761610,Assault,Simple Assault,Battery,08TH ST \ HARRISON ST,Southern,South of Market,37.77375793,-122.4085159
12/10/24,7:20,2024,Tuesday,1446610,240761610,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",08TH ST \ HARRISON ST,Southern,South of Market,37.77375793,-122.4085159
12/10/24,19:30,2024,Tuesday,1446616,240764006,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",04TH ST \ KING ST,Southern,Mission Bay,37.77633286,-122.3940353
12/10/24,12:00,2024,Tuesday,1446617,240764034,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",MCCOPPIN ST \ STEVENSON ST,Southern,Mission,37.77164078,-122.4217453
12/10/24,20:11,2024,Tuesday,1446619,240764012,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",LOS PALMOS DR \ STANFORD HEIGHTS AVE,Ingleside,West of Twin Peaks,37.73583984,-122.4499893
12/10/24,19:30,2024,Tuesday,1446621,240764028,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",GOLD MINE DR \ ORA WAY,Ingleside,Glen Park,37.7425499,-122.4388046
12/10/24,19:30,2024,Tuesday,1446621,240764028,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",GOLD MINE DR \ ORA WAY,Ingleside,Glen Park,37.7425499,-122.4388046
12/10/24,19:30,2024,Tuesday,1446623,240764028,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",GOLD MINE DR \ ORA WAY,Ingleside,Glen Park,37.7425499,-122.4388046
12/10/24,20:45,2024,Tuesday,1446625,240764090,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",HYDE ST \ WARNER PL,Central,Russian Hill,37.79889679,-122.4189911
12/10/24,19:30,2024,Tuesday,1446626,240764028,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",GOLD MINE DR \ ORA WAY,Ingleside,Glen Park,37.7425499,-122.4388046
12/10/24,19:30,2024,Tuesday,1446633,240764169,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",GIRARD ST \ ORDWAY ST,Ingleside,Portola,37.72018051,-122.4016037
12/10/24,19:30,2024,Tuesday,1446635,240764250,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ANDERSON ST \ CORTLAND AVE,Ingleside,Bernal Heights,37.73893356,-122.415184
12/10/24,15:30,2024,Tuesday,1446637,240764181,Burglary,Burglary - Other,"Burglary, Other Bldg. Under Constr., Forcible Entry",DELTA ST \ RAYMOND AVE,Ingleside,Visitacion Valley,37.71379852,-122.4091949
12/10/24,23:30,2024,Tuesday,1446638,240764329,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CHESLEY ST \ HARRISON ST,Southern,South of Market,37.77463913,-122.407402
12/10/24,18:00,2024,Tuesday,1446640,240764335,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",MADISON ST \ SILVER AVE,Ingleside,Excelsior,37.72875977,-122.4237366
12/10/24,16:00,2024,Tuesday,1446679,240764711,Assault,Simple Assault,Battery,ELM ST \ GOUGH ST,Northern,Western Addition,37.78107834,-122.4238281
12/10/24,0:00,2024,Tuesday,1446680,240764636,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",01ST ST \ FOLSOM ST,Southern,Financial District/South Beach,37.78730011,-122.3944778
12/10/24,17:00,2024,Tuesday,1446694,240764921,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, $200-$950",LIBERTY ST \ VALENCIA ST,Mission,Mission,37.75770187,-122.421196
12/10/24,17:00,2024,Tuesday,1446698,240764880,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",07TH AVE \ LAKE ST,Richmond,Inner Richmond,37.78662872,-122.4657593
12/10/24,1:00,2024,Tuesday,1446700,240764965,Assault,Simple Assault,Battery,17TH ST \ HARTFORD ST,Mission,Castro/Upper Market,37.76255035,-122.4340591
12/10/24,12:37,2024,Tuesday,1446704,246158837,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",GEARY BLVD \ STANYAN BLVD,Richmond,Presidio Heights,37.7813797,-122.4562988
12/10/24,18:00,2024,Tuesday,1446718,240764802,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",STARK ST \ STOCKTON ST,Central,Chinatown,37.79732895,-122.4085541
12/10/24,13:00,2024,Tuesday,1446732,246158843,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",GEARY BLVD \ STANYAN BLVD,Richmond,Presidio Heights,37.7813797,-122.4562988
12/10/24,14:40,2024,Tuesday,1446737,240765026,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",26TH ST \ SAN JOSE AVE,Mission,Mission,37.74885178,-122.4212875
12/10/24,21:00,2024,Tuesday,1446799,240765690,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",LOCUST ST \ WASHINGTON ST,Richmond,Presidio Heights,37.78930664,-122.452301
12/10/24,17:34,2024,Tuesday,1446866,246158887,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",04TH ST \ CLARA ST,Southern,South of Market,37.78121567,-122.4001465
12/10/24,15:30,2024,Tuesday,1446870,246158928,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ELWOOD ST \ MASON ST,Tenderloin,Tenderloin,37.78665924,-122.4097748
11/26/24,18:00,2024,Tuesday,1446872,246158906,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/10/24,16:30,2024,Tuesday,1446884,240766262,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",BUCHANAN ST \ PAGE ST,Northern,Hayes Valley,37.77345657,-122.4273605
12/10/24,6:19,2024,Tuesday,1446923,240766604,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",JACKSON ST \ POLK ST,Northern,Russian Hill,37.79414368,-122.421402
12/10/24,21:00,2024,Tuesday,1446976,246159120,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",18TH ST \ CAROLINA ST,Bayview,Potrero Hill,37.76234818,-122.4003906
12/3/24,11:56,2024,Tuesday,1447018,240767715,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Grand",04TH ST \ SHIPLEY ST,Southern,South of Market,37.78158951,-122.4006119
11/26/24,13:45,2024,Tuesday,1447102,246159277,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",18TH AVE \ LINCOLN WAY,Taraval,Golden Gate Park,37.76549911,-122.4761887
9/10/24,0:00,2024,Tuesday,1447174,240768939,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",JONES ST \ VALLEJO ST,Central,Nob Hill,37.79774857,-122.4153824
9/10/24,0:00,2024,Tuesday,1447174,240768939,Larceny Theft,Larceny Theft - Other,Theft of Checks or Credit Cards,JONES ST \ VALLEJO ST,Central,Nob Hill,37.79774857,-122.4153824
9/10/24,0:00,2024,Tuesday,1447185,240769056,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",JONES ST \ VALLEJO ST,Central,Nob Hill,37.79774857,-122.4153824
11/26/24,17:10,2024,Tuesday,1447226,240736544,Burglary,Burglary - Residential,"Burglary, Residence Under Constr, Forcible Entry",AGNON AVE \ CRESCENT AVE,Ingleside,Bernal Heights,37.7351532,-122.4221191
12/10/24,19:30,2024,Tuesday,1447236,240764028,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",GOLD MINE DR \ ORA WAY,Ingleside,Glen Park,37.7425499,-122.4388046
12/10/24,20:00,2024,Tuesday,1447286,240769959,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",HOLLADAY AVE \ RUTLEDGE ST,Ingleside,Bernal Heights,37.74502945,-122.405571
