Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
11/28/24,12:59,2024,Thursday,1447206,246159142,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FRANKLIN ST \ PINE ST,Northern,Western Addition,37.78920364,-122.4237823
12/12/24,12:00,2024,Thursday,1447212,246159493,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",46TH AVE \ SLOAT BLVD,Taraval,Lakeshore,37.73555756,-122.5041885
12/5/24,14:00,2024,Thursday,1447213,246159170,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ARBALLO DR \ PINTO AVE,Taraval,Lakeshore,37.72045135,-122.483017
11/28/24,12:30,2024,Thursday,1447216,246153956,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",08TH AVE \ IRVING ST,Taraval,Inner Sunset,37.76408386,-122.4652481
11/28/24,10:00,2024,Thursday,1447227,240769357,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",DOWNEY ST \ WALLER ST,Park,Haight Ashbury,37.76897049,-122.4475708
12/12/24,0:05,2024,Thursday,1447234,240769363,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",31ST AVE \ VICENTE ST,Taraval,Sunset/Parkside,37.73875809,-122.4882889
12/12/24,18:00,2024,Thursday,1447237,240769476,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",14TH ST \ FOLSOM ST,Mission,Mission,37.76853561,-122.4156113
12/12/24,17:35,2024,Thursday,1447259,240769664,Assault,Aggravated Assault,Shooting into Inhabited Dwelling or Occupied Vehicle,03RD ST \ NEWCOMB AVE,Bayview,Bayview Hunters Point,37.73559189,-122.390419
12/12/24,17:35,2024,Thursday,1447259,240769664,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",03RD ST \ NEWCOMB AVE,Bayview,Bayview Hunters Point,37.73559189,-122.390419
12/12/24,18:00,2024,Thursday,1447272,240769846,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",FRANCE AVE \ MADRID ST,Ingleside,Excelsior,37.71850967,-122.4351578
12/5/24,17:00,2024,Thursday,1445432,240754922,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",EXCELSIOR AVE \ MOSCOW ST,Ingleside,Excelsior,37.7228241,-122.4264679
12/5/24,19:00,2024,Thursday,1445434,240754869,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",LEAVENWORTH ST \ TURK ST,Tenderloin,Tenderloin,37.78279495,-122.4140549
11/21/24,18:30,2024,Thursday,1445443,246156154,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",05TH ST \ CYRIL MAGNIN ST \ MARKET ST,Tenderloin,South of Market,37.78399277,-122.4080658
12/5/24,12:38,2024,Thursday,1445451,246156251,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",16TH ST \ BRYANT ST,Mission,Mission,37.76560593,-122.4104843
11/28/24,9:30,2024,Thursday,1445463,240754988,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",LEAVENWORTH ST \ OFARRELL ST,Tenderloin,Tenderloin,37.7855835,-122.4146194
12/5/24,20:00,2024,Thursday,1445470,240755077,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",PARKRIDGE DR \ VISTA LN,Northern,Twin Peaks,37.75234985,-122.4459839
12/5/24,23:00,2024,Thursday,1445535,240755475,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",CLEMENT ST \ FUNSTON AVE,Richmond,Inner Richmond,37.78259659,-122.4719162
12/5/24,11:20,2024,Thursday,1445538,240755384,Assault,Simple Assault,Battery,07TH ST \ BRYANT ST,Southern,South of Market,37.77428055,-122.404747
12/5/24,9:00,2024,Thursday,1445550,240755754,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",PARKRIDGE DR \ VISTA LN,Central,Twin Peaks,37.75234985,-122.4459839
12/5/24,17:14,2024,Thursday,1445551,240753231,Assault,Simple Assault,Battery,FOLSOM ST \ MOSS ST,Southern,South of Market,37.77717972,-122.4072952
11/21/24,9:00,2024,Thursday,1445555,240755817,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",20TH ST \ DE HARO ST,Taraval,Potrero Hill,37.75973511,-122.4011154
12/5/24,17:30,2024,Thursday,1445587,246156574,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",EUCLID AVE \ HEATHER AVE,Richmond,Presidio Heights,37.78406525,-122.4527512
12/5/24,12:45,2024,Thursday,1445590,246156552,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",SAN BRUNO AVE \ THORNTON AVE,Bayview,Portola,37.73031616,-122.4047089
12/5/24,23:00,2024,Thursday,1445596,246156596,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",32ND AVE \ BALBOA ST,Richmond,Outer Richmond,37.77595901,-122.4919586
12/5/24,18:10,2024,Thursday,1445673,240756730,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",BRODERICK ST \ GOLDEN GATE AVE,Park,Western Addition,37.77851105,-122.4402161
12/5/24,12:00,2024,Thursday,1445698,240756495,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",BURNSIDE AVE \ MANGELS AVE,Ingleside,West of Twin Peaks,37.73308563,-122.4388123
12/5/24,17:00,2024,Thursday,1445837,240758184,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",OFARRELL ST \ POLK ST,Tenderloin,Tenderloin,37.7849617,-122.419548
12/5/24,19:55,2024,Thursday,1445856,240758435,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",48TH AVE \ CABRILLO ST,Richmond,Outer Richmond,37.7733078,-122.5089569
12/5/24,13:40,2024,Thursday,1445864,246156778,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",18TH ST \ HATTIE ST \ STORRIE ST,Mission,Castro/Upper Market,37.76052856,-122.4409332
12/5/24,15:00,2024,Thursday,1445875,240758526,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",ALVARADO ST \ CASTRO ST,Mission,Noe Valley,37.75368881,-122.4343185
11/21/24,14:01,2024,Thursday,1445964,246156922,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ELLIS ST \ TAYLOR ST,Tenderloin,Tenderloin,37.78507614,-122.4111404
12/5/24,2:00,2024,Thursday,1445965,246157130,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",HOWARD ST \ WASHBURN ST,Southern,South of Market,37.77466202,-122.4135895
11/21/24,12:30,2024,Thursday,1445981,246156966,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",JACKSON ST \ KEARNY ST,Central,Chinatown,37.79621124,-122.4051437
12/5/24,17:00,2024,Thursday,1446000,240759502,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",27TH ST \ CASTRO ST \ NEWBURG ST,Mission,Noe Valley,37.74649429,-122.4337006
11/28/24,1:23,2024,Thursday,1446053,240759734,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",15TH ST \ HENRY ADAMS ST \ KANSAS ST,Southern,Mission Bay,37.76731491,-122.4037628
12/5/24,11:05,2024,Thursday,1446108,246157356,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",SUTTER ST \ VAN NESS AVE,Northern,Nob Hill,37.78754807,-122.4217606
11/14/24,15:27,2024,Thursday,1446109,246157538,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",CHESTNUT ST \ STEINER ST,Northern,Marina,37.80060959,-122.4378891
11/21/24,12:30,2024,Thursday,1446115,246156966,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",JACKSON ST \ KEARNY ST,Central,Chinatown,37.79621124,-122.4051437
11/28/24,0:00,2024,Thursday,1446118,246155429,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",04TH ST \ MISSION ROCK ST,Southern,Mission Bay,37.77283096,-122.3913727
12/12/24,17:00,2024,Thursday,1447437,240771023,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GRANT AVE \ HARLAN PL,Central,Financial District/South Beach,37.79008102,-122.4054947
12/12/24,19:37,2024,Thursday,1447482,240771283,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",17TH ST \ MISSION ST,Mission,Mission,37.76342773,-122.4195099
12/12/24,17:00,2024,Thursday,1447562,240772203,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",HAHN ST \ SUNRISE WAY,Ingleside,Visitacion Valley,37.70994949,-122.4168854
12/12/24,18:00,2024,Thursday,1447583,240772429,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",SCOTT ST \ TURK ST,Northern,Western Addition,37.77986908,-122.4370728
11/28/24,5:37,2024,Thursday,1447598,240739203,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",CHESTNUT ST \ OCTAVIA ST,Northern,Marina,37.80165482,-122.4296646
12/12/24,20:00,2024,Thursday,1447611,246160149,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ELLIS ST \ LEAVENWORTH ST,Tenderloin,Tenderloin,37.78465652,-122.4144287
12/5/24,16:59,2024,Thursday,1447619,240772811,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",04TH ST \ TOWNSEND ST,Southern,South of Market,37.77708817,-122.3949814
12/12/24,11:30,2024,Thursday,1447729,246160644,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",DIAMOND ST \ MARKET ST,Mission,Castro/Upper Market,37.76189423,-122.4373016
12/12/24,19:10,2024,Thursday,1447747,246160393,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FILLMORE ST \ LOMBARD ST,Northern,Marina,37.79984283,-122.4360428
10/10/24,4:06,2024,Thursday,1447757,240641830,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",14TH ST \ NATOMA ST,Mission,Mission,37.76836014,-122.4185562
12/12/24,0:00,2024,Thursday,1447850,246160371,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",JACKSON ST \ LAGUNA ST,Northern,Pacific Heights,37.79309845,-122.4296265
12/12/24,16:00,2024,Thursday,1447852,246160462,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FRANKLIN ST \ WILLOW ST,Northern,Western Addition,37.78314972,-122.4225616
12/12/24,23:30,2024,Thursday,1447856,246160434,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",PINE ST \ SCOTT ST,Northern,Pacific Heights,37.787323,-122.4385834
12/12/24,2:35,2024,Thursday,1447964,240766870,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",AMHERST ST \ WAYLAND ST,Bayview,Portola,37.7233429,-122.4149323
12/5/24,0:34,2024,Thursday,1447999,246161147,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",LUSK ST \ TOWNSEND ST,Southern,South of Market,37.77797699,-122.3938599
12/5/24,17:00,2024,Thursday,1448013,246160860,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",04TH ST \ GENE FRIEND WAY,Southern,Mission Bay,37.76871872,-122.3909836
12/12/24,22:00,2024,Thursday,1448046,240776120,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",06TH AVE \ FULTON ST,Richmond,Inner Richmond,37.77362442,-122.4637527
12/12/24,12:00,2024,Thursday,1448128,240776863,Assault,Simple Assault,Battery,MARKET ST \ RESERVOIR ST,Mission,Castro/Upper Market,37.76877213,-122.4274597
12/12/24,4:50,2024,Thursday,1448140,246160923,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BRYANT ST \ KATE ST,Southern,South of Market,37.77301025,-122.4063568
12/12/24,4:15,2024,Thursday,1448141,246160989,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",HOWARD ST \ SUMNER ST,Southern,South of Market,37.77669144,-122.4110107
12/12/24,4:00,2024,Thursday,1448154,246161078,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",03RD ST \ BRYANT ST,Southern,South of Market,37.78132248,-122.3958435
10/17/24,12:00,2024,Thursday,1448235,240777510,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",ENTERPRISE ST \ FOLSOM ST,Mission,Mission,37.76470566,-122.4152527
12/12/24,17:41,2024,Thursday,1448268,246161329,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",CAROLINA ST \ JACK BALESTRERI WAY,Bayview,Potrero Hill,37.76016617,-122.400177
12/12/24,11:49,2024,Thursday,1448338,240778881,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",MASONIC AVE \ WALLER ST,Park,Haight Ashbury,37.76928329,-122.4451065
12/19/24,11:22,2024,Thursday,1448588,240780660,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",03RD AVE \ IRVING ST,Park,Inner Sunset,37.76432037,-122.4598846
12/19/24,10:10,2024,Thursday,1448595,240780507,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",47TH AVE \ BALBOA ST,Richmond,Outer Richmond,37.77522659,-122.5080261
12/19/24,10:52,2024,Thursday,1448605,240780626,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",18TH ST \ VALENCIA ST,Mission,Mission,37.76169968,-122.4215775
12/19/24,10:10,2024,Thursday,1448622,240780507,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",47TH AVE \ BALBOA ST,Richmond,Outer Richmond,37.77522659,-122.5080261
12/19/24,10:10,2024,Thursday,1448622,240780507,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",47TH AVE \ BALBOA ST,Richmond,Outer Richmond,37.77522659,-122.5080261
12/5/24,10:00,2024,Thursday,1448626,240781016,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",HUNTERS POINT BLVD \ INNES AVE,Bayview,Bayview Hunters Point,37.73249435,-122.3766403
12/19/24,14:15,2024,Thursday,1448627,240780999,Assault,Aggravated Assault,"Assault, W/ Caustic Chemical to Injure or Disfigure",06TH ST \ MISSION ST,Tenderloin,South of Market,37.78097153,-122.4087067
12/19/24,6:18,2024,Thursday,1448628,240780933,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",VAN NESS AVE \ WASHINGTON ST,Northern,Pacific Heights,37.79304886,-122.4228745
12/12/24,9:15,2024,Thursday,1448630,246161777,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BEALE ST \ FOLSOM ST,Southern,Financial District/South Beach,37.78868484,-122.3927231
12/12/24,14:45,2024,Thursday,1448642,246161692,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",06TH ST \ BLUXOME ST,Southern,South of Market,37.77419662,-122.4002151
12/19/24,12:30,2024,Thursday,1448653,240781072,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LAGUNA ST \ MCALLISTER ST,Northern,Western Addition,37.77925873,-122.4268265
12/19/24,11:30,2024,Thursday,1448657,240781129,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",FILLMORE ST \ TURK ST,Northern,Western Addition,37.78049469,-122.4321442
12/19/24,15:59,2024,Thursday,1448667,240781276,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",03RD ST \ NEWCOMB AVE,Out of SF,Bayview Hunters Point,37.73559189,-122.390419
12/19/24,6:38,2024,Thursday,1448678,240781260,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",TENNESSEE ST \ TUBBS ST,Bayview,Potrero Hill,37.75635529,-122.3891068
12/19/24,13:00,2024,Thursday,1448681,240781226,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",MISSION ST \ YERBA BUENA LN,Southern,Financial District/South Beach,37.78512192,-122.4035034
12/19/24,15:52,2024,Thursday,1448688,240781373,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",FILLMORE ST \ GERMANIA ST,Park,Hayes Valley,37.77070999,-122.4301682
12/19/24,15:52,2024,Thursday,1448688,240781373,Assault,Simple Assault,Battery,FILLMORE ST \ GERMANIA ST,Park,Hayes Valley,37.77070999,-122.4301682
12/19/24,12:50,2024,Thursday,1448694,240781470,Assault,Simple Assault,Battery,48TH AVE \ KIRKHAM ST,Taraval,Sunset/Parkside,37.75846481,-122.5079346
12/19/24,17:45,2024,Thursday,1448696,240781464,Assault,Simple Assault,Battery,OFARRELL ST \ POLK ST,Northern,Tenderloin,37.7849617,-122.419548
12/19/24,19:00,2024,Thursday,1448702,240781630,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",06TH ST \ GOLDEN GATE AVE \ MARKET ST \ TAYLOR ST,Tenderloin,South of Market,37.78223038,-122.4102936
12/19/24,18:52,2024,Thursday,1448706,240781652,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",BACON ST \ GOETTINGEN ST,Bayview,Portola,37.72686005,-122.4065628
12/19/24,18:35,2024,Thursday,1448708,240781599,Assault,Simple Assault,Battery,LOCUST ST \ SACRAMENTO ST,Richmond,Presidio Heights,37.78755188,-122.4519424
12/19/24,19:00,2024,Thursday,1448712,240781646,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",MARKET ST \ SOUTH VAN NESS AVE \ VAN NESS AVE,Tenderloin,Mission,37.77514648,-122.4192581
12/19/24,20:21,2024,Thursday,1448715,240781709,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",HOLLADAY AVE \ YORK ST,Bayview,Bernal Heights,37.74647522,-122.4052124
12/19/24,17:25,2024,Thursday,1448716,240781527,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/19/24,14:26,2024,Thursday,1448720,240781743,Burglary,Burglary - Other,"Burglary, Other Bldg., Att. Forcible Entry",19TH ST \ FLORIDA ST,Mission,Mission,37.76042557,-122.410965
12/19/24,14:26,2024,Thursday,1448720,240781743,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",19TH ST \ FLORIDA ST,Mission,Mission,37.76042557,-122.410965
12/19/24,14:26,2024,Thursday,1448720,240781743,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",19TH ST \ FLORIDA ST,Mission,Mission,37.76042557,-122.410965
12/19/24,23:30,2024,Thursday,1448728,240781834,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",ELLIS ST \ JONES ST,Tenderloin,Tenderloin,37.78486633,-122.4127808
12/19/24,18:00,2024,Thursday,1448732,240781890,Assault,Simple Assault,Battery,LARKIN ST \ MYRTLE ST,Tenderloin,Tenderloin,37.78564072,-122.4179993
12/19/24,23:08,2024,Thursday,1448734,240781812,Assault,Simple Assault,Battery,08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/19/24,9:00,2024,Thursday,1448743,240781997,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",03RD ST \ UNDERWOOD AVE,Bayview,Bayview Hunters Point,37.73006821,-122.3923492
12/5/24,15:17,2024,Thursday,1448761,246162076,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",AVERY ST \ POST ST,Northern,Japantown,37.78504944,-122.4339066
12/19/24,16:00,2024,Thursday,1448785,240782155,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",LONDON ST \ PERSIA AVE,Ingleside,Excelsior,37.72276306,-122.4352112
12/19/24,17:00,2024,Thursday,1448786,240782183,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",EXCELSIOR AVE \ LONDON ST,Ingleside,Excelsior,37.72587204,-122.4328537
12/19/24,0:43,2024,Thursday,1448788,240781044,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",VAN NESS AVE \ WILLOW ST,Northern,Western Addition,37.7833519,-122.4209747
12/19/24,20:00,2024,Thursday,1448789,240782218,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",GIRARD ST \ HARKNESS AVE,Ingleside,Visitacion Valley,37.71777725,-122.4006195
12/19/24,21:00,2024,Thursday,1448793,240782321,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",23RD AVE \ CLEMENT ST,Richmond,Outer Richmond,37.78212357,-122.4827347
12/19/24,13:20,2024,Thursday,1448798,240782280,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",MISSION ST \ THE EMBARCADERO,Southern,Financial District/South Beach,37.79376984,-122.3925018
12/19/24,11:30,2024,Thursday,1448802,240782359,Malicious Mischief,Vandalism,"Malicious Mischief, Tire Slashing",FULTON ST \ LARKIN ST,Tenderloin,Tenderloin,37.77958298,-122.4167709
12/19/24,17:15,2024,Thursday,1448804,240782371,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",LEE AVE \ OCEAN AVE,Taraval,West of Twin Peaks,37.72345734,-122.4541168
12/19/24,15:00,2024,Thursday,1448807,240782268,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",LAKEWOOD AVE \ OCEAN AVE,Taraval,West of Twin Peaks,37.72613144,-122.4645691
10/31/24,23:05,2024,Thursday,1448815,240683064,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",BOARDMAN PL \ BRYANT ST,Southern,South of Market,37.77516174,-122.4036331
12/19/24,20:00,2024,Thursday,1448825,240782666,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",TAYLOR ST \ TURK ST,Tenderloin,Tenderloin,37.78321457,-122.4107666
12/19/24,2:00,2024,Thursday,1448836,246162167,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GOLDEN GATE AVE \ VAN NESS AVE,Northern,Tenderloin,37.78103256,-122.4204407
12/19/24,5:00,2024,Thursday,1448841,246162082,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LAGUNA ST \ POST ST,Northern,Japantown,37.78578568,-122.4281464
12/12/24,20:00,2024,Thursday,1448843,246162145,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",LAGUNA ST \ WASHINGTON ST,Northern,Pacific Heights,37.79221725,-122.429451
12/19/24,0:00,2024,Thursday,1448846,246162189,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",19TH ST \ MINNESOTA ST,Bayview,Potrero Hill,37.7616539,-122.3905716
12/19/24,16:30,2024,Thursday,1448867,240782876,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",HOWARD ST \ SPEAR ST,Southern,Financial District/South Beach,37.79130936,-122.3925247
12/19/24,14:40,2024,Thursday,1448877,240782713,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",LAKESHORE PLZ \ SLOAT BLVD,Taraval,Sunset/Parkside,37.73405075,-122.4904404
9/12/24,17:30,2024,Thursday,1448878,240783084,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $200-$950",16TH ST \ WIESE ST,Mission,Mission,37.7650032,-122.4204788
12/19/24,16:00,2024,Thursday,1448885,240783153,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",18TH AVE \ IRVING ST,Taraval,Inner Sunset,37.76360703,-122.4760513
12/19/24,15:00,2024,Thursday,1448906,240783090,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",HAWES ST \ QUESADA AVE,Bayview,Bayview Hunters Point,37.72805023,-122.3821259
12/19/24,23:35,2024,Thursday,1448914,240781834,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",ELLIS ST \ JONES ST,Tenderloin,Tenderloin,37.78486633,-122.4127808
12/19/24,19:30,2024,Thursday,1448919,240783448,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",DELANO AVE \ OCEAN AVE,Ingleside,Outer Mission,37.7230835,-122.4432755
12/19/24,14:00,2024,Thursday,1448921,240783329,Burglary,Burglary - Residential,"Burglary, Apartment House, Att. Forcible Entry",BUSH ST \ LARKIN ST,Northern,Nob Hill,37.78890991,-122.4186554
12/19/24,14:00,2024,Thursday,1448921,240783329,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",BUSH ST \ LARKIN ST,Northern,Nob Hill,37.78890991,-122.4186554
12/19/24,16:30,2024,Thursday,1448924,240783404,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",GREAT HWY \ KIRKHAM ST \ LA PLAYA,Taraval,Sunset/Parkside,37.75841522,-122.5091095
12/19/24,19:04,2024,Thursday,1448927,240781602,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",24TH ST \ LILAC ST,Mission,Mission,37.75226974,-122.4178772
12/19/24,19:00,2024,Thursday,1448944,240783620,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",20TH AVE \ EUCALYPTUS DR,Taraval,Lakeshore,37.73110199,-122.4759293
12/19/24,5:00,2024,Thursday,1448975,246162236,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",37TH AVE \ WAWONA ST,Taraval,Sunset/Parkside,37.7366066,-122.4945908
12/19/24,0:00,2024,Thursday,1449010,246162208,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",27TH AVE \ ULLOA ST,Taraval,Sunset/Parkside,37.74080658,-122.4841309
12/19/24,22:45,2024,Thursday,1449047,240784258,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CHATTANOOGA ST \ JERSEY ST,Mission,Noe Valley,37.7509613,-122.4262543
12/19/24,18:00,2024,Thursday,1449131,246162985,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GROVE ST \ VAN NESS AVE,Northern,Hayes Valley,37.77825165,-122.4198837
11/28/24,7:45,2024,Thursday,1449149,246162377,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",ADMIRAL AVE \ MISSION ST,Ingleside,Excelsior,37.7298584,-122.4301834
12/12/24,2:13,2024,Thursday,1449154,240766159,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",16TH ST \ DEHON ST,Mission,Castro/Upper Market,37.76441956,-122.4301147
12/5/24,13:12,2024,Thursday,1449176,240785331,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",CASTRO ST \ JERSEY ST,Mission,Noe Valley,37.75049591,-122.4340057
12/19/24,10:30,2024,Thursday,1449201,240785717,Assault,Simple Assault,Battery,33RD AVE \ FULTON ST,Richmond,Golden Gate Park,37.77217865,-122.4927597
12/19/24,2:00,2024,Thursday,1449213,246163002,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",FULTON ST \ GOUGH ST,Northern,Hayes Valley,37.77874756,-122.4233551
12/19/24,16:00,2024,Thursday,1449215,246162446,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
